sale_id,sale_date,sale_hour,item_id,item_name,category,quantity,unit_price,total_amount,weather,temperature,day_of_week
S00000293,2026-01-09,10,L001,Lチキ,ホットスナック,1,210,210,rainy,10.9,4
S00000294,2026-01-09,10,SW01,シュークリーム,スイーツ,1,150,150,rainy,10.9,4
S00000295,2026-01-09,10,O003,おにぎり 明太子,おにぎり,1,150,150,rainy,10.9,4
S00000296,2026-01-09,10,S002,サンドイッチ ハムチーズ,サンドイッチ,1,328,328,rainy,10.9,4
S00000297,2026-01-09,10,N002,ピザまん,中華まん,1,150,150,rainy,10.9,4
S00000298,2026-01-09,10,S001,サンドイッチ たまご,サンドイッチ,3,298,894,rainy,10.9,4
S00000299,2026-01-09,10,C001,カップ麺 醤油,カップ麺,3,220,660,rainy,10.9,4
S00000300,2026-01-09,10,N001,肉まん,中華まん,1,150,150,rainy,10.9,4
S00000301,2026-01-09,10,SW01,シュークリーム,スイーツ,1,150,150,rainy,10.9,4
S00000302,2026-01-09,11,OD01,おでん 大根,おでん,1,90,90,rainy,10.9,4
S00000303,2026-01-09,11,O003,おにぎり 明太子,おにぎり,1,150,150,rainy,10.9,4
S00000304,2026-01-09,11,O003,おにぎり 明太子,おにぎり,1,150,150,rainy,10.9,4
S00000305,2026-01-09,11,O001,おにぎり 鮭,おにぎり,1,140,140,rainy,10.9,4
S00000306,2026-01-09,11,N002,ピザまん,中華まん,1,150,150,rainy,10.9,4
S00000307,2026-01-09,11,K001,からあげクン レギュラー,ホットスナック,1,238,238,rainy,10.9,4
S00000308,2026-01-09,11,O004,おにぎり 梅,おにぎり,2,120,240,rainy,10.9,4
S00000309,2026-01-09,11,N002,ピザまん,中華まん,2,150,300,rainy,10.9,4
S00000310,2026-01-09,11,B003,チキン南蛮弁当,弁当,1,548,548,rainy,10.9,4
S00000311,2026-01-09,11,N001,肉まん,中華まん,2,150,300,rainy,10.9,4
S00000312,2026-01-09,11,K003,からあげクン チーズ,ホットスナック,1,238,238,rainy,10.9,4
S00000313,2026-01-09,11,O004,おにぎり 梅,おにぎり,1,120,120,rainy,10.9,4
S00000314,2026-01-09,11,D002,コーヒー 缶,飲料,1,130,130,rainy,10.9,4
S00000315,2026-01-09,11,L001,Lチキ,ホットスナック,1,210,210,rainy,10.9,4
S00000316,2026-01-09,11,N002,ピザまん,中華まん,3,150,450,rainy,10.9,4
S00000317,2026-01-09,11,B003,チキン南蛮弁当,弁当,1,548,548,rainy,10.9,4
S00000318,2026-01-09,11,C001,カップ麺 醤油,カップ麺,1,220,220,rainy,10.9,4
S00000319,2026-01-09,11,D004,コーラ 500ml,飲料,1,170,170,rainy,10.9,4
S00000320,2026-01-09,11,O002,おにぎり ツナマヨ,おにぎり,1,130,130,rainy,10.9,4
S00000321,2026-01-09,12,K001,からあげクン レギュラー,ホットスナック,1,238,238,rainy,10.9,4
S00000322,2026-01-09,12,OD03,おでん ちくわ,おでん,1,110,110,rainy,10.9,4
S00000323,2026-01-09,12,OD01,おでん 大根,おでん,1,90,90,rainy,10.9,4
S00000324,2026-01-09,12,S002,サンドイッチ ハムチーズ,サンドイッチ,1,328,328,rainy,10.9,4
S00000325,2026-01-09,12,O004,おにぎり 梅,おにぎり,3,120,360,rainy,10.9,4
S00000326,2026-01-09,12,N001,肉まん,中華まん,1,150,150,rainy,10.9,4
S00000327,2026-01-09,12,K003,からあげクン チーズ,ホットスナック,1,238,238,rainy,10.9,4
S00000328,2026-01-09,12,B001,幕の内弁当,弁当,1,498,498,rainy,10.9,4
S00000329,2026-01-09,12,OD03,おでん ちくわ,おでん,1,110,110,rainy,10.9,4
S00000330,2026-01-09,12,N002,ピザまん,中華まん,1,150,150,rainy,10.9,4
S00000331,2026-01-09,12,C002,カップ麺 味噌,カップ麺,1,220,220,rainy,10.9,4
S00000332,2026-01-09,12,D002,コーヒー 缶,飲料,1,130,130,rainy,10.9,4
S00000333,2026-01-09,12,O004,おにぎり 梅,おにぎり,1,120,120,rainy,10.9,4
S00000334,2026-01-09,12,SW01,シュークリーム,スイーツ,1,150,150,rainy,10.9,4
S00000335,2026-01-09,12,S002,サンドイッチ ハムチーズ,サンドイッチ,3,328,984,rainy,10.9,4
S00000336,2026-01-09,12,B003,チキン南蛮弁当,弁当,1,548,548,rainy,10.9,4
S00000337,2026-01-09,12,B002,のり弁当,弁当,1,398,398,rainy,10.9,4
S00000338,2026-01-09,12,I002,アイスクリーム チョコ,アイス,1,180,180,rainy,10.9,4
S00000339,2026-01-09,12,O002,おにぎり ツナマヨ,おにぎり,1,130,130,rainy,10.9,4
S00000340,2026-01-09,12,C002,カップ麺 味噌,カップ麺,1,220,220,rainy,10.9,4
S00000341,2026-01-09,12,N002,ピザまん,中華まん,1,150,150,rainy,10.9,4
S00000342,2026-01-09,12,SW01,シュークリーム,スイーツ,1,150,150,rainy,10.9,4
S00000343,2026-01-09,12,O003,おにぎり 明太子,おにぎり,1,150,150,rainy,10.9,4
S00000344,2026-01-09,12,D002,コーヒー 缶,飲料,1,130,130,rainy,10.9,4
S00000345,2026-01-09,12,K003,からあげクン チーズ,ホットスナック,2,238,476,rainy,10.9,4
S00000346,2026-01-09,13,S001,サンドイッチ たまご,サンドイッチ,1,298,298,rainy,10.9,4
S00000347,2026-01-09,13,OD03,おでん ちくわ,おでん,1,110,110,rainy,10.9,4
S00000348,2026-01-09,13,N002,ピザまん,中華まん,1,150,150,rainy,10.9,4
S00000349,2026-01-09,13,O003,おにぎり 明太子,おにぎり,1,150,150,rainy,10.9,4
S00000350,2026-01-09,13,SW02,プリン,スイーツ,1,180,180,rainy,10.9,4
S00000351,2026-01-09,13,D002,コーヒー 缶,飲料,1,130,130,rainy,10.9,4
S00000352,2026-01-09,13,C002,カップ麺 味噌,カップ麺,1,220,220,rainy,10.9,4
S00000353,2026-01-09,13,C001,カップ麺 醤油,カップ麺,3,220,660,rainy,10.9,4
S00000354,2026-01-09,13,OD02,おでん たまご,おでん,3,100,300,rainy,10.9,4
S00000355,2026-01-09,13,C002,カップ麺 味噌,カップ麺,1,220,220,rainy,10.9,4
S00000356,2026-01-09,13,OD03,おでん ちくわ,おでん,1,110,110,rainy,10.9,4
S00000357,2026-01-09,13,O004,おにぎり 梅,おにぎり,1,120,120,rainy,10.9,4
S00000358,2026-01-09,13,SW02,プリン,スイーツ,1,180,180,rainy,10.9,4
S00000359,2026-01-09,14,B002,のり弁当,弁当,1,398,398,rainy,10.9,4
S00000360,2026-01-09,14,I001,アイスクリーム バニラ,アイス,1,180,180,rainy,10.9,4
S00000361,2026-01-09,14,B002,のり弁当,弁当,1,398,398,rainy,10.9,4
S00000362,2026-01-09,14,OD01,おでん 大根,おでん,1,90,90,rainy,10.9,4
S00000363,2026-01-09,14,O002,おにぎり ツナマヨ,おにぎり,1,130,130,rainy,10.9,4
S00000364,2026-01-09,14,K002,からあげクン レッド,ホットスナック,1,238,238,rainy,10.9,4
S00000365,2026-01-09,14,OD01,おでん 大根,おでん,1,90,90,rainy,10.9,4
S00000366,2026-01-09,14,S001,サンドイッチ たまご,サンドイッチ,1,298,298,rainy,10.9,4
S00000367,2026-01-09,14,OD03,おでん ちくわ,おでん,3,110,330,rainy,10.9,4
S00000368,2026-01-09,14,SW01,シュークリーム,スイーツ,1,150,150,rainy,10.9,4
S00000369,2026-01-09,14,SW01,シュークリーム,スイーツ,1,150,150,rainy,10.9,4
S00000370,2026-01-09,14,K003,からあげクン チーズ,ホットスナック,1,238,238,rainy,10.9,4
S00000371,2026-01-09,15,K003,からあげクン チーズ,ホットスナック,2,238,476,rainy,10.9,4
S00000372,2026-01-09,15,OD02,おでん たまご,おでん,1,100,100,rainy,10.9,4
S00000373,2026-01-09,15,OD01,おでん 大根,おでん,1,90,90,rainy,10.9,4
S00000374,2026-01-09,15,D003,スポーツドリンク,飲料,3,160,480,rainy,10.9,4
S00000375,2026-01-09,15,N002,ピザまん,中華まん,1,150,150,rainy,10.9,4
S00000376,2026-01-09,15,K003,からあげクン チーズ,ホットスナック,1,238,238,rainy,10.9,4
S00000377,2026-01-09,15,OD01,おでん 大根,おでん,1,90,90,rainy,10.9,4
S00000378,2026-01-09,15,SW01,シュークリーム,スイーツ,1,150,150,rainy,10.9,4
S00000379,2026-01-09,15,C002,カップ麺 味噌,カップ麺,1,220,220,rainy,10.9,4
S00000380,2026-01-09,15,I002,アイスクリーム チョコ,アイス,1,180,180,rainy,10.9,4
S00000381,2026-01-09,15,O003,おにぎり 明太子,おにぎり,1,150,150,rainy,10.9,4
S00000382,2026-01-09,15,B001,幕の内弁当,弁当,1,498,498,rainy,10.9,4
S00000383,2026-01-09,16,OD03,おでん ちくわ,おでん,1,110,110,rainy,10.9,4
S00000384,2026-01-09,16,K003,からあげクン チーズ,ホットスナック,1,238,238,rainy,10.9,4
S00000385,2026-01-09,16,B001,幕の内弁当,弁当,1,498,498,rainy,10.9,4
S00000386,2026-01-09,16,B002,のり弁当,弁当,1,398,398,rainy,10.9,4
S00000387,2026-01-09,16,B003,チキン南蛮弁当,弁当,1,548,548,rainy,10.9,4
S00000388,2026-01-09,16,O003,おにぎり 明太子,おにぎり,1,150,150,rainy,10.9,4
S00000389,2026-01-09,16,OD01,おでん 大根,おでん,1,90,90,rainy,10.9,4
S00000390,2026-01-09,16,O001,おにぎり 鮭,おにぎり,1,140,140,rainy,10.9,4
S00000391,2026-01-09,16,S001,サンドイッチ たまご,サンドイッチ,1,298,298,rainy,10.9,4
S00000392,2026-01-09,16,D004,コーラ 500ml,飲料,1,170,170,rainy,10.9,4
S00000393,2026-01-09,16,O003,おにぎり 明太子,おにぎり,1,150,150,rainy,10.9,4
S00000394,2026-01-09,16,D002,コーヒー 缶,飲料,1,130,130,rainy,10.9,4
S00000395,2026-01-09,16,C002,カップ麺 味噌,カップ麺,1,220,220,rainy,10.9,4
S00000396,2026-01-09,16,B001,幕の内弁当,弁当,1,498,498,rainy,10.9,4
S00000397,2026-01-09,16,K002,からあげクン レッド,ホットスナック,3,238,714,rainy,10.9,4
S00000398,2026-01-09,16,N002,ピザまん,中華まん,1,150,150,rainy,10.9,4
S00000399,2026-01-09,16,O003,おにぎり 明太子,おにぎり,1,150,150,rainy,10.9,4
S00000400,2026-01-09,17,O001,おにぎり 鮭,おにぎり,1,140,140,rainy,10.9,4
S00000401,2026-01-09,17,D003,スポーツドリンク,飲料,1,160,160,rainy,10.9,4
S00000402,2026-01-09,17,N001,肉まん,中華まん,1,150,150,rainy,10.9,4
S00000403,2026-01-09,17,SW02,プリン,スイーツ,1,180,180,rainy,10.9,4
S00000404,2026-01-09,17,SW02,プリン,スイーツ,1,180,180,rainy,10.9,4
S00000405,2026-01-09,17,O004,おにぎり 梅,おにぎり,1,120,120,rainy,10.9,4
S00000406,2026-01-09,17,OD01,おでん 大根,おでん,1,90,90,rainy,10.9,4
S00000407,2026-01-09,17,K002,からあげクン レッド,ホットスナック,1,238,238,rainy,10.9,4
S00000408,2026-01-09,17,D004,コーラ 500ml,飲料,3,170,510,rainy,10.9,4
S00000409,2026-01-09,17,OD03,おでん ちくわ,おでん,1,110,110,rainy,10.9,4
S00000410,2026-01-09,17,OD03,おでん ちくわ,おでん,1,110,110,rainy,10.9,4
S00000411,2026-01-09,17,O001,おにぎり 鮭,おにぎり,1,140,140,rainy,10.9,4
S00000412,2026-01-09,17,OD02,おでん たまご,おでん,1,100,100,rainy,10.9,4
S00000413,2026-01-09,17,OD01,おでん 大根,おでん,1,90,90,rainy,10.9,4
S00000414,2026-01-09,17,K003,からあげクン チーズ,ホットスナック,1,238,238,rainy,10.9,4
S00000415,2026-01-09,17,K001,からあげクン レギュラー,ホットスナック,1,238,238,rainy,10.9,4
S00000416,2026-01-09,17,K001,からあげクン レギュラー,ホットスナック,1,238,238,rainy,10.9,4
S00000417,2026-01-09,17,L001,Lチキ,ホットスナック,3,210,630,rainy,10.9,4
S00000418,2026-01-09,17,OD02,おでん たまご,おでん,1,100,100,rainy,10.9,4
S00000419,2026-01-09,17,L001,Lチキ,ホットスナック,1,210,210,rainy,10.9,4
S00000420,2026-01-09,17,SW02,プリン,スイーツ,1,180,180,rainy,10.9,4
S00000421,2026-01-09,17,C002,カップ麺 味噌,カップ麺,1,220,220,rainy,10.9,4
S00000422,2026-01-09,17,O004,おにぎり 梅,おにぎり,1,120,120,rainy,10.9,4
S00000423,2026-01-09,17,D003,スポーツドリンク,飲料,1,160,160,rainy,10.9,4
S00000424,2026-01-09,17,OD02,おでん たまご,おでん,1,100,100,rainy,10.9,4
S00000425,2026-01-09,17,K003,からあげクン チーズ,ホットスナック,2,238,476,rainy,10.9,4
S00000426,2026-01-09,18,OD01,おでん 大根,おでん,1,90,90,rainy,10.9,4
S00000427,2026-01-09,18,S001,サンドイッチ たまご,サンドイッチ,1,298,298,rainy,10.9,4
S00000428,2026-01-09,18,N001,肉まん,中華まん,1,150,150,rainy,10.9,4
S00000429,2026-01-09,18,S001,サンドイッチ たまご,サンドイッチ,1,298,298,rainy,10.9,4
S00000430,2026-01-09,18,K003,からあげクン チーズ,ホットスナック,1,238,238,rainy,10.9,4
S00000431,2026-01-09,18,OD02,おでん たまご,おでん,1,100,100,rainy,10.9,4
S00000432,2026-01-09,18,S001,サンドイッチ たまご,サンドイッチ,1,298,298,rainy,10.9,4
S00000433,2026-01-09,18,B003,チキン南蛮弁当,弁当,1,548,548,rainy,10.9,4
S00000434,2026-01-09,18,D002,コーヒー 缶,飲料,1,130,130,rainy,10.9,4
S00000435,2026-01-09,18,C002,カップ麺 味噌,カップ麺,1,220,220,rainy,10.9,4
S00000436,2026-01-09,18,N001,肉まん,中華まん,1,150,150,rainy,10.9,4
S00000437,2026-01-09,18,N002,ピザまん,中華まん,1,150,150,rainy,10.9,4
S00000438,2026-01-09,18,OD01,おでん 大根,おでん,1,90,90,rainy,10.9,4
S00000439,2026-01-09,18,K003,からあげクン チーズ,ホットスナック,1,238,238,rainy,10.9,4
S00000440,2026-01-09,18,K001,からあげクン レギュラー,ホットスナック,2,238,476,rainy,10.9,4
S00000441,2026-01-09,18,K003,からあげクン チーズ,ホットスナック,2,238,476,rainy,10.9,4
S00000442,2026-01-09,18,S001,サンドイッチ たまご,サンドイッチ,1,298,298,rainy,10.9,4
S00000443,2026-01-09,18,SW01,シュークリーム,スイーツ,1,150,150,rainy,10.9,4
S00000444,2026-01-09,19,I001,アイスクリーム バニラ,アイス,1,180,180,rainy,10.9,4
S00000445,2026-01-09,19,OD02,おでん たまご,おでん,2,100,200,rainy,10.9,4
S00000446,2026-01-09,19,OD03,おでん ちくわ,おでん,1,110,110,rainy,10.9,4
S00000447,2026-01-09,19,C002,カップ麺 味噌,カップ麺,1,220,220,rainy,10.9,4
S00000448,2026-01-09,19,OD01,おでん 大根,おでん,1,90,90,rainy,10.9,4
S00000449,2026-01-09,19,D001,お茶 500ml,飲料,1,150,150,rainy,10.9,4
S00000450,2026-01-09,19,B003,チキン南蛮弁当,弁当,3,548,1644,rainy,10.9,4
S00000451,2026-01-09,19,I001,アイスクリーム バニラ,アイス,3,180,540,rainy,10.9,4
S00000452,2026-01-09,19,K002,からあげクン レッド,ホットスナック,1,238,238,rainy,10.9,4
S00000453,2026-01-09,19,SW01,シュークリーム,スイーツ,3,150,450,rainy,10.9,4
S00000454,2026-01-09,19,K003,からあげクン チーズ,ホットスナック,1,238,238,rainy,10.9,4
S00000455,2026-01-09,19,N002,ピザまん,中華まん,2,150,300,rainy,10.9,4
S00000456,2026-01-09,19,OD03,おでん ちくわ,おでん,1,110,110,rainy,10.9,4
S00000457,2026-01-09,19,L001,Lチキ,ホットスナック,1,210,210,rainy,10.9,4
S00000458,2026-01-09,20,O002,おにぎり ツナマヨ,おにぎり,1,130,130,rainy,10.9,4
S00000459,2026-01-09,20,C001,カップ麺 醤油,カップ麺,1,220,220,rainy,10.9,4
S00000460,2026-01-09,20,L002,Lチキ 旨辛,ホットスナック,2,210,420,rainy,10.9,4
S00000461,2026-01-09,20,B001,幕の内弁当,弁当,2,498,996,rainy,10.9,4
S00000462,2026-01-09,20,I001,アイスクリーム バニラ,アイス,1,180,180,rainy,10.9,4
S00000463,2026-01-09,20,K003,からあげクン チーズ,ホットスナック,2,238,476,rainy,10.9,4
S00000464,2026-01-09,20,K001,からあげクン レギュラー,ホットスナック,1,238,238,rainy,10.9,4
S00000465,2026-01-09,20,O003,おにぎり 明太子,おにぎり,1,150,150,rainy,10.9,4
S00000466,2026-01-09,20,O001,おにぎり 鮭,おにぎり,1,140,140,rainy,10.9,4
S00000467,2026-01-09,20,OD02,おでん たまご,おでん,1,100,100,rainy,10.9,4
S00000468,2026-01-09,20,OD02,おでん たまご,おでん,1,100,100,rainy,10.9,4
S00000469,2026-01-09,20,OD03,おでん ちくわ,おでん,1,110,110,rainy,10.9,4
S00000470,2026-01-09,20,K003,からあげクン チーズ,ホットスナック,1,238,238,rainy,10.9,4
S00000471,2026-01-09,20,C002,カップ麺 味噌,カップ麺,1,220,220,rainy,10.9,4
S00000472,2026-01-09,21,OD03,おでん ちくわ,おでん,3,110,330,rainy,10.9,4
S00000473,2026-01-09,21,D002,コーヒー 缶,飲料,2,130,260,rainy,10.9,4
S00000474,2026-01-09,21,SW02,プリン,スイーツ,1,180,180,rainy,10.9,4
S00000475,2026-01-09,21,S002,サンドイッチ ハムチーズ,サンドイッチ,1,328,328,rainy,10.9,4
S00000476,2026-01-09,21,OD02,おでん たまご,おでん,1,100,100,rainy,10.9,4
S00000477,2026-01-09,21,C002,カップ麺 味噌,カップ麺,1,220,220,rainy,10.9,4
S00000478,2026-01-09,21,L002,Lチキ 旨辛,ホットスナック,1,210,210,rainy,10.9,4
S00000479,2026-01-09,22,OD02,おでん たまご,おでん,1,100,100,rainy,10.9,4
S00000480,2026-01-09,22,N001,肉まん,中華まん,1,150,150,rainy,10.9,4
S00000481,2026-01-09,22,D003,スポーツドリンク,飲料,1,160,160,rainy,10.9,4
S00000482,2026-01-09,22,OD03,おでん ちくわ,おでん,1,110,110,rainy,10.9,4
S00000483,2026-01-09,23,OD01,おでん 大根,おでん,2,90,180,rainy,10.9,4
S00000484,2026-01-09,23,D001,お茶 500ml,飲料,3,150,450,rainy,10.9,4
S00000485,2026-01-09,23,B002,のり弁当,弁当,1,398,398,rainy,10.9,4
S00000486,2026-01-09,23,S002,サンドイッチ ハムチーズ,サンドイッチ,1,328,328,rainy,10.9,4
S00000487,2026-01-10,6,I002,アイスクリーム チョコ,アイス,1,180,180,cloudy,11.6,5
S00000488,2026-01-10,6,K002,からあげクン レッド,ホットスナック,1,238,238,cloudy,11.6,5
S00000489,2026-01-10,6,B003,チキン南蛮弁当,弁当,1,548,548,cloudy,11.6,5
S00000490,2026-01-10,6,B001,幕の内弁当,弁当,1,498,498,cloudy,11.6,5
S00000491,2026-01-10,6,K002,からあげクン レッド,ホットスナック,3,238,714,cloudy,11.6,5
S00000492,2026-01-10,6,I001,アイスクリーム バニラ,アイス,1,180,180,cloudy,11.6,5
S00000493,2026-01-10,6,C001,カップ麺 醤油,カップ麺,3,220,660,cloudy,11.6,5
S00000494,2026-01-10,6,OD03,おでん ちくわ,おでん,1,110,110,cloudy,11.6,5
S00000495,2026-01-10,6,SW02,プリン,スイーツ,1,180,180,cloudy,11.6,5
S00000496,2026-01-10,6,B001,幕の内弁当,弁当,1,498,498,cloudy,11.6,5
S00000497,2026-01-10,6,L002,Lチキ 旨辛,ホットスナック,1,210,210,cloudy,11.6,5
S00000498,2026-01-10,7,O001,おにぎり 鮭,おにぎり,1,140,140,cloudy,11.6,5
S00000499,2026-01-10,7,OD02,おでん たまご,おでん,1,100,100,cloudy,11.6,5
S00000500,2026-01-10,7,N001,肉まん,中華まん,1,150,150,cloudy,11.6,5
S00000501,2026-01-10,7,OD01,おでん 大根,おでん,1,90,90,cloudy,11.6,5
S00000502,2026-01-10,7,SW02,プリン,スイーツ,1,180,180,cloudy,11.6,5
S00000503,2026-01-10,7,D003,スポーツドリンク,飲料,1,160,160,cloudy,11.6,5
S00000504,2026-01-10,7,K001,からあげクン レギュラー,ホットスナック,3,238,714,cloudy,11.6,5
S00000505,2026-01-10,7,K001,からあげクン レギュラー,ホットスナック,1,238,238,cloudy,11.6,5
S00000506,2026-01-10,7,N001,肉まん,中華まん,3,150,450,cloudy,11.6,5
S00000507,2026-01-10,7,K001,からあげクン レギュラー,ホットスナック,3,238,714,cloudy,11.6,5
S00000508,2026-01-10,7,K002,からあげクン レッド,ホットスナック,1,238,238,cloudy,11.6,5
S00000509,2026-01-10,7,SW01,シュークリーム,スイーツ,1,150,150,cloudy,11.6,5
S00000510,2026-01-10,7,D001,お茶 500ml,飲料,1,150,150,cloudy,11.6,5
S00000511,2026-01-10,7,S001,サンドイッチ たまご,サンドイッチ,1,298,298,cloudy,11.6,5
S00000512,2026-01-10,7,O004,おにぎり 梅,おにぎり,1,120,120,cloudy,11.6,5
S00000513,2026-01-10,7,C002,カップ麺 味噌,カップ麺,1,220,220,cloudy,11.6,5
S00000514,2026-01-10,7,OD03,おでん ちくわ,おでん,1,110,110,cloudy,11.6,5
S00000515,2026-01-10,7,N001,肉まん,中華まん,1,150,150,cloudy,11.6,5
S00000516,2026-01-10,7,K002,からあげクン レッド,ホットスナック,1,238,238,cloudy,11.6,5
S00000517,2026-01-10,7,B003,チキン南蛮弁当,弁当,1,548,548,cloudy,11.6,5
S00000518,2026-01-10,7,B003,チキン南蛮弁当,弁当,1,548,548,cloudy,11.6,5
S00000519,2026-01-10,7,S002,サンドイッチ ハムチーズ,サンドイッチ,1,328,328,cloudy,11.6,5
S00000520,2026-01-10,7,K003,からあげクン チーズ,ホットスナック,1,238,238,cloudy,11.6,5
S00000521,2026-01-10,7,D002,コーヒー 缶,飲料,1,130,130,cloudy,11.6,5
S00000522,2026-01-10,7,O003,おにぎり 明太子,おにぎり,1,150,150,cloudy,11.6,5
S00000523,2026-01-10,7,SW02,プリン,スイーツ,1,180,180,cloudy,11.6,5
S00000524,2026-01-10,7,O001,おにぎり 鮭,おにぎり,2,140,280,cloudy,11.6,5
S00000525,2026-01-10,7,N001,肉まん,中華まん,1,150,150,cloudy,11.6,5
S00000526,2026-01-10,7,K003,からあげクン チーズ,ホットスナック,1,238,238,cloudy,11.6,5
S00000527,2026-01-10,7,B003,チキン南蛮弁当,弁当,1,548,548,cloudy,11.6,5
S00000528,2026-01-10,7,D001,お茶 500ml,飲料,1,150,150,cloudy,11.6,5
S00000529,2026-01-10,8,B001,幕の内弁当,弁当,1,498,498,cloudy,11.6,5
